url,name,book_table,rate,votes,phone,location,approx_cost(for two people),cuisines,rest_type
https://www.zomato.com/pune/hotel-sagar-lunch-home-shivaji-nagar,Hotel Sagar Lunch Home,0,-,0,+91 9420028903,Shivaji Nagar,₹150,Maharashtrian,Quick Bites
https://www.zomato.com/pune/km-chicken-dam-biryani-chinese-fast-food-kothrud,"KM Chicken Dam Biryani, Chinese Fast Food",0,3.2,Based on 8 votes,+91 9923893133,Kothrud,₹250,"Chinese, Biryani",Quick Bites
https://www.zomato.com/pune/hashtag-cafe-chinese-restaurant-narhe,Hashtag Cafe & Chinese Restaurant,0,3.2,Based on 8 votes,+91 9665519898,Narhe,₹400,"Cafe, Fast Food",Café
https://www.zomato.com/pune/kavi-misal-chinchwad,Kavi Misal,0,3.3,Based on 8 votes,+91 9822771038,Chinchwad,₹200,Street Food,Quick Bites
https://www.zomato.com/pune/fast-food-station-kothrud,Fast Food Station,0,3.3,Based on 13 votes,+91 9923007231 +91 9890100819,Kothrud,₹200,"North Indian, Street Food, Momos",Quick Bites
https://www.zomato.com/pune/puneri-katta-magarpatta,Puneri Katta,0,-,0,+91 7378540001,Magarpatta,₹500,"Maharashtrian, Fast Food, North Indian",Quick Bites
https://www.zomato.com/pune/the-salad-lounge-kharadi,The Salad Lounge,0,3.5,24  votes,+91 8208580864,Kharadi,₹300,"Salad, Healthy Food",Quick Bites
https://www.zomato.com/pune/jai-ganesh-hotel-pimpri,Jai Ganesh Hotel,0,-,0,+91 9156779130,Pimpri,₹400,"Beverages, Fast Food, Maharashtrian, South Indian",Quick Bites
https://www.zomato.com/pune/morya-cafe-snacks-nigdi,Morya Cafe & Snacks,0,3.3,18  votes,+91 9767728436,Nigdi,₹200,"Fast Food, Beverages",Quick Bites
https://www.zomato.com/pune/delhiwale-viman-nagar,Delhiwale,0,3.3,Based on 12 votes,+91 7757092421,KP and Kalyani,Not Present,North Indian,"Takeaway, Delivery"
https://www.zomato.com/pune/sampan-restaurant-nibm-road,Sampan Restaurant,0,3.0,Based on 7 votes,+91 9158744044,NIBM Road,₹600,"North Indian, Chinese, Mughlai",Casual Dining
https://www.zomato.com/pune/k-n-s-pizza-burger-hinjawadi,K N S Pizza & Burger,0,-,0,+91 7757985290 +91 7066122744,Hinjawadi,₹400,Fast Food,Quick Bites
https://www.zomato.com/pune/the-culcutta-foods-pimple-saudagar,The Culcutta Foods,0,3.3,9  votes,+91 8956951529,Pimple Saudagar,₹450,Bengali,Quick Bites
https://www.zomato.com/pune/achaar-vichar-yerawada,Achaar Vichar,0,-,0,0120 7181706 0124 6252081,Yerawada,Not Present,"North Indian, Mughlai",Delivery
https://www.zomato.com/pune/s-kumar-wadewale-premacha-chaha-bibvewadi,S Kumar Wadewale & Premacha Chaha,0,3.4,19  votes,+91 9922933869,Bibvewadi,₹300,Street Food,Quick Bites
https://www.zomato.com/pune/hotel-new-china-town-karve-nagar,Hotel New China Town,0,3.2,Based on 13 votes,+91 9890972741,Karve Nagar,₹400,Chinese,Quick Bites
https://www.zomato.com/pune/nation-52-kitchens-shivaji-nagar,Nation 52 Kitchens,0,3.4,Based on 11 votes,+91 9422146212,Shivaji Nagar,Not Present,"Mughlai, Chinese, Fast Food","Takeaway, Delivery"
https://www.zomato.com/pune/lassi-corner-1-lohegaon,Lassi Corner,0,3.1,Based on 5 votes,+91 7038630630,Lohegaon,₹200,"Beverages, Fast Food","Beverage Shop, Quick Bites"
https://www.zomato.com/pune/pokket-cafe-3-kothrud,Pokket Cafe,0,3.2,7  votes,+91 9112687007,Kothrud,₹350,"Fast Food, Beverages",Quick Bites
https://www.zomato.com/pune/urban-maratha-cafe-magarpatta,Urban Maratha Cafe,0,3.2,Based on 9 votes,+91 7249777333 +91 7470149999,Magarpatta,₹300,Fast Food,Quick Bites
https://www.zomato.com/pune/ganga-litti-city-hadapsar,Ganga Litti City,0,3.4,Based on 11 votes,+91 7083129120,Hadapsar,₹150,Bihari,Quick Bites
https://www.zomato.com/pune/savaji-pure-non-veg-sadashiv-peth,Savaji Pure Non Veg,0,3.2,Based on 9 votes,+91 9850123984 +91 9423713366,Sadashiv Peth,Not Present,Maharashtrian,"Takeaway, Delivery"
https://www.zomato.com/pune/tabbus-pure-veg-chinese-hinjawadi,Tabbu's Pure Veg  Chinese,0,3.0,11  votes,+91 9370480693,Hinjawadi,₹350,"North Indian, Chinese",Quick Bites
https://www.zomato.com/pune/hotel-nisarg-kothrud,Hotel Nisarg,0,3.4,Based on 32 votes,+91 9552504950,Kothrud,₹500,"North Indian, Biryani, Chinese",Quick Bites
https://www.zomato.com/pune/spicy-tadka-kharadi,Spicy Tadka,0,3.3,Based on 13 votes,+91 9960041004,Kharadi,Not Present,"Chinese, Rolls, Fast Food","Takeaway, Delivery"
https://www.zomato.com/pune/kiga-ice-cream-hadapsar,Kiga Ice cream,0,3.1,7  votes,+91 9860722727,Hadapsar,₹200,"Ice Cream, Desserts",Dessert Parlor
https://www.zomato.com/pune/hotel-swarajya-1-hinjawadi,Hotel Swarajya,0,3.0,Based on 4 votes,+91 9657572888,Hinjawadi,₹400,Maharashtrian,Casual Dining
https://www.zomato.com/pune/xtasy-lounge-bar-shivaji-nagar,Xtasy Lounge Bar,1,3.4,Based on 27 votes,+91 9607911764 020 6647147,Shivaji Nagar,"₹2,100","Continental, North Indian","Lounge, Casual Dining"
https://www.zomato.com/pune/elaaf-dhanori,Elaaf,0,3.4,16  votes,+91 9021533773 +91 7796533773,Dhanori,₹500,"North Indian, Mughlai, Chinese, Biryani",Quick Bites
https://www.zomato.com/pune/hot-to-pot-viman-nagar,Hot To Pot,0,3.3,Based on 15 votes,+91 8530601144 +91 7038992688,Viman Nagar,Not Present,"North Indian, South Indian, Fast Food","Takeaway, Delivery"
https://www.zomato.com/pune/ayush-bhurji-center-pune-solapur-road,Ayush Bhurji Center,0,-,0,+91 7385345689,Pune-Solapur Road,₹150,Street Food,Kiosk
https://www.zomato.com/pune/zaika-express-senapati-bapat-road,Zaika Express,0,3.3,Based on 7 votes,+91 9767378604 +91 7020524880,Senapati Bapat Road,₹400,"Mughlai, Chinese, North Indian",Quick Bites
https://www.zomato.com/pune/hotel-saaj-narhe,Hotel Saaj,0,3.4,Based on 20 votes,+91 7263037000,Narhe,₹700,"North Indian, Seafood, Mughlai, Malwani",Casual Dining
https://www.zomato.com/pune/raga-creations-cakes-and-bakes-ravet,Raga Creations Cakes And Bakes,0,3.4,Based on 14 votes,+91 9594752174 +91 8779872546,Ravet,Not Present,"Bakery, Desserts, Fast Food",Delivery
https://www.zomato.com/pune/jagat-bhari-kothrud,Jagat Bhari,0,-,0,+91 8275882721,Kothrud,Not Present,Street Food,"Takeaway, Delivery"
https://www.zomato.com/pune/punjabis-hadapsar,Punjabis,0,3.8,Based on 90 votes,+91 7972928080 +91 9579465759,Hadapsar,₹200,"North Indian, Chinese, Desserts",Quick Bites
https://www.zomato.com/pune/punjabi-zaika-chinchwad,Punjabi Zaika,0,3.1,Based on 5 votes,+91 9067897891 +91 7020830002,Chinchwad,₹250,North Indian,Quick Bites
https://www.zomato.com/pune/gulzar-e-mohammedi-1-camp-area,Gulzar E Mohammedi,0,3.1,Based on 8 votes,+91 9890368786,Camp Area,₹450,"Chinese, North Indian, Mughlai",Quick Bites
https://www.zomato.com/pune/paratha-wali-gali-kothrud,Paratha Wali Gali,0,3.3,Based on 10 votes,+91 9404261908,Kothrud,Not Present,North Indian,Delivery
https://www.zomato.com/pune/sindhi-street-pimple-saudagar,Sindhi Street,0,3.4,Based on 10 votes,+91 9730089179,Pimple Saudagar,₹200,Fast Food,Quick Bites
https://www.zomato.com/pune/happy-hakka-kothrud,Happy Hakka,0,3.4,Based on 15 votes,+91 9404261908,Kothrud,₹350,Chinese,Quick Bites
https://www.zomato.com/pune/boteco-in-a-box-koregaon-park,Boteco in a Box,0,-,0,00 77740977432,Koregaon Park,₹400,Fast Food,Quick Bites
https://www.zomato.com/pune/10000-fish-fry-sinhgad-road,10000 Fish Fry,0,3.2,Based on 5 votes,+91 8055773799,Sinhgad Road,₹300,Seafood,Kiosk
https://www.zomato.com/pune/kingdom-of-momos-1-viman-nagar,Kingdom Of Momos,0,3.6,Based on 35 votes,+91 7378451308 +91 9711736873,Viman Nagar,₹300,"Momos, Chinese, North Indian, Rolls",Quick Bites
https://www.zomato.com/pune/burger-house-hadapsar,Burger House,0,-,0,+91 9527745822,Hadapsar,₹250,"Burger, Fast Food",Quick Bites
https://www.zomato.com/pune/maljis-saiba-farsan-bhelpuri-centre-parvati,Malji's Saiba Farsan Bhelpuri Centre,0,-,0,+91 9881884881,Parvati,₹150,Street Food,Quick Bites
https://www.zomato.com/pune/café-frosty-n-cheezy-narhe,Café Frosty N cheezy,0,3.2,Based on 8 votes,+91 8888735227,Narhe,₹250,"Fast Food, Italian, Coffee",Quick Bites
https://www.zomato.com/pune/new-siddheshwar-wagholi,New Siddheshwar,0,3.2,Based on 5 votes,+91 7745821515 +91 7745831515,Wagholi,₹350,"Fast Food, North Indian",Casual Dining
https://www.zomato.com/pune/crazy-food-cafe-dhankawadi,Crazy Food Cafe,0,3.4,Based on 18 votes,+91 9960504880,Dhankawadi,₹300,Fast Food,Quick Bites
https://www.zomato.com/pune/cafe-sd-bavdhan,Cafe SD,0,-,0,+91 9096967775 +91 7768865555,Bavdhan,₹250,"Cafe, Fast Food, North Indian",Café
https://www.zomato.com/pune/cheese-please-aundh,Cheese Please,0,-,0,+91 8982344216,Aundh,Not Present,"Pizza, Fast Food","Takeaway, Delivery"
https://www.zomato.com/pune/datta-bhel-sinhgad-road,Datta Bhel,0,3.2,Based on 4 votes,+91 9011046115,Sinhgad Road,₹100,Street Food,Quick Bites
https://www.zomato.com/pune/hotel-gayatri-pimple-saudagar,Hotel Gayatri,0,-,0,+91 7755986699,Pimple Saudagar,₹250,Chinese,Quick Bites
https://www.zomato.com/pune/hotel-red-chilly-hadapsar,Hotel Red Chilly,0,2.9,Based on 4 votes,+91 9881392265 +91 7020145894,Hadapsar,₹300,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/gaurav-snacks-center-and-catering-budhwar-peth,Gaurav Snacks Center And Catering,0,3.1,Based on 5 votes,+91 9850049608,Budhwar Peth,₹150,"South Indian, Street Food",Quick Bites
https://www.zomato.com/pune/cafe-mh-12-wadgaon-sheri,Cafe MH 12,0,3.0,Based on 15 votes,+91 9545477771,Wadgaon Sheri,₹400,"Fast Food, Street Food, Beverages, North Indian, Chinese, Maharashtrian",Quick Bites
https://www.zomato.com/pune/thali-service-dhole-patil-road,Thali Service,0,3.3,12  votes,+91 8007090137,Dhole Patil Road,Not Present,Maharashtrian,"Takeaway, Delivery"
https://www.zomato.com/pune/mehboob-caterers-biryani-house-pimple-gurav,Mehboob Caterer's & Biryani House,0,3.8,92  votes,+91 9552964543,Pimple Gurav,Not Present,North Indian,"Takeaway, Delivery"
https://www.zomato.com/pune/chinese-street-magarpatta,Chinese Street,0,3.1,Based on 6 votes,+91 9623556022,Magarpatta,Not Present,"Chinese, Biryani","Takeaway, Delivery"
https://www.zomato.com/pune/aai-saheb-jagubai-hotel-chinchwad,Aai Saheb Jagubai Hotel,0,3.1,Based on 5 votes,+91 9359063044,Chinchwad,₹700,North Indian,Quick Bites
https://www.zomato.com/pune/chota-bite-by-cafe-goodluck-sinhgad-road,Chota Bite by Cafe Goodluck,0,3.5,Based on 28 votes,020 67525544 +91 8669669665,Sinhgad Road,₹800,"North Indian, Fast Food, Street Food",Quick Bites
https://www.zomato.com/pune/dilbahar-veg-non-veg-wagholi,Dilbahar Veg & Non Veg,0,3.3,14  votes,+91 9021405030,Wagholi,₹300,"Biryani, Chinese, North Indian",Quick Bites
https://www.zomato.com/pune/the-cake-shop-kharadi,The Cake Shop,0,3.1,Based on 4 votes,+91 8446307743,Kharadi,₹350,"Bakery, Desserts, Fast Food",Bakery
https://www.zomato.com/pune/s-k-biryani-center-mundhwa,S K Biryani Center,0,-,0,+91 8087347115 +91 7387863542,Mundhwa,₹500,"Biryani, Mughlai",Quick Bites
https://www.zomato.com/pune/rajtoran-gavran-special-thali-katraj,Rajtoran  Gavran Special Thali,0,3.1,Based on 15 votes,+91 8237880000,Katraj,₹450,"North Indian, Maharashtrian",Food Court
https://www.zomato.com/pune/fit-food-company-nibm-road,Fit Food Company,0,3.7,Based on 18 votes,+91 9850601318,NIBM Road,₹500,"Salad, Continental, Beverages",Quick Bites
https://www.zomato.com/pune/calcutta-foods-express-pimple-saudagar,Calcutta Foods Express,0,2.8,11  votes,+91 9932206715,Pimple Saudagar,₹200,"Bengali, Fast Food",Quick Bites
https://www.zomato.com/pune/hotdog-burgers-wakad,Hotdog Burgers,0,-,0,+91 8177877619,Wakad,₹400,Fast Food,Quick Bites
https://www.zomato.com/pune/yummmm-raj-hadapsar,Yummmm Raj,0,2.9,Based on 6 votes,+91 7720073985,Hadapsar,₹200,"South Indian, Fast Food",Quick Bites
https://www.zomato.com/pune/shaan-e-punjaab-kharadi,Shaan-E-Punjaab,0,3.2,Based on 7 votes,+91 8956211311,Kharadi,₹900,"North Indian, Italian, Chinese",Casual Dining
https://www.zomato.com/pune/the-kks-foods-hotel-college-catta-balewadi,The KK's Foods Hotel College Catta,0,-,0,+91 9921617982 +91 7972092301,Balewadi,₹200,"North Indian, South Indian, Fast Food",Quick Bites
https://www.zomato.com/pune/ranna-ghor-pashan,Ranna Ghor,0,3.8,Based on 51 votes,+91 9665958712 +91 9767122291,Pashan,₹200,"Bengali, Chinese, North Indian",Quick Bites
https://www.zomato.com/pune/brittos-foodies-corner-salunkhe-vihar-road,Britto's Foodies Corner,0,3.3,Based on 12 votes,+91 9607719777,Salunkhe Vihar Road,₹400,"North Indian, Chinese, Mughlai",Quick Bites
https://www.zomato.com/pune/ricefinity-narhe,Ricefinity,0,3.6,Based on 33 votes,080 46972052,Narhe,Not Present,"Biryani, Chinese","Takeaway, Delivery"
https://www.zomato.com/pune/dark-kitchen-model-colony,Dark Kitchen,0,-,0,+91 9764810242 +91 7972673288,Model Colony,₹700,"North Indian, Fast Food",Casual Dining
https://www.zomato.com/pune/bits-n-bites-erandwane,Bits N Bites,0,0,0,+91 7249230177,Erandwane,₹300,Fast Food,Quick Bites
https://www.zomato.com/pune/zaytun-restaurant-cafe-1-kondhwa,Zaytun Restaurant & Cafe,0,3.2,Based on 10 votes,+91 9370162823,Kondhwa,₹550,"North Indian, Chinese, Arabian",Quick Bites
https://www.zomato.com/pune/le-chaat-1-baner,Le Chaat,0,3.6,Based on 26 votes,+91 8983889898 +91 9595309898,Baner,₹150,Street Food,Quick Bites
https://www.zomato.com/pune/p-square-by-sanghavis-kitchen-ravet,P - Square by Sanghavi's Kitchen,0,3.1,Based on 5 votes,+91 8669969798,Ravet,₹400,"Fast Food, North Indian, South Indian, Pizza",Quick Bites
https://www.zomato.com/pune/chinese-hut-swargate,Chinese Hut,0,-,0,+91 9821158596,Swargate,₹500,Chinese,Food Court
https://www.zomato.com/pune/hotel-jagdamb-kothrud,Hotel Jagdamb,0,-,0,+91 9881798837,Kothrud,₹200,Maharashtrian,Quick Bites
https://www.zomato.com/pune/maharaja-misal-house-2-hadapsar,Maharaja Misal House,0,-,0,+91 9766236640,Hadapsar,₹200,Street Food,Quick Bites
https://www.zomato.com/pune/bits-n-bites-nigdi,Bits n Bites,0,3.1,Based on 4 votes,+91 8999872859,Nigdi,₹250,"Fast Food, Beverages",Quick Bites
https://www.zomato.com/pune/hotel-tambda-pandhra-1-old-mumbai-pune-highway,Hotel Tambda-Pandhra,0,-,0,+91 9503273276,Old Mumbai-Pune Highway,₹400,North Indian,Dhaba
https://www.zomato.com/pune/toasty-rosty-sadashiv-peth,Toasty Rosty,0,3.0,Based on 4 votes,+91 8796105553,Sadashiv Peth,₹500,Fast Food,Quick Bites
https://www.zomato.com/pune/k2h-meals-sinhgad-road,K2H Meals,0,3.5,146  votes,+91 9623390980,Sinhgad Road,₹250,"Maharashtrian, Street Food",Quick Bites
https://www.zomato.com/pune/maurya-family-resto-bar-chinchwad,Maurya Family Resto & Bar,0,-,0,+91 9975484040,Chinchwad,₹900,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/new-shegaon-kachori-centre-kothrud,New Shegaon Kachori Centre,0,3.3,Based on 14 votes,+91 9420005554,Kothrud,₹100,Street Food,Quick Bites
https://www.zomato.com/pune/gokul-pure-veg-1-kothrud,Gokul Pure Veg,0,2.8,60  votes,+91 8600194979 +91 9923200722,Kothrud,₹500,"North Indian, Chinese, South Indian, Fast Food",Quick Bites
https://www.zomato.com/pune/fitfood-kharadi,FitFood,0,3.5,20  votes,+91 7447423323,Kharadi,Not Present,Healthy Food,Delivery
https://www.zomato.com/pune/mithai-magic-magarpatta,Mithai Magic,0,3.0,Based on 6 votes,+91 8623945998,Magarpatta,₹300,Mithai,Sweet Shop
https://www.zomato.com/pune/meramealbox-baner,MeraMealBox,0,3.9,Based on 104 votes,+91 9503707952 +91 9769619707,Baner,Not Present,North Indian,Delivery
https://www.zomato.com/pune/lazzat-biryani-kothrud,Lazzat Biryani,0,-,0,020 25388847 +91 9890380765,Kothrud,Not Present,"Biryani, North Indian",Takeaway
https://www.zomato.com/pune/tandoor-factory-magarpatta,Tandoor Factory,0,3.5,125  votes,+91 7030931897 +91 7030931896,Magarpatta,₹500,Mughlai,Quick Bites
https://www.zomato.com/pune/al-rayan-restaurant-kharadi,AL Rayan Restaurant,0,3.7,57  votes,+91 7262923569 +91 9096357113,Kharadi,₹500,"Kerala, North Indian, Chinese, Mughlai",Casual Dining
https://www.zomato.com/pune/vaishnu-hotel-pimple-saudagar,Vaishnu Hotel,0,3.5,38 votos,+91 9325020005 +91 7888272725,Pimple Saudagar,₹400,"North Indian, Chinese",Casual Dining
https://www.zomato.com/pune/hotel-farmaish-bhosari,Hotel Farmaish,0,3.1,Based on 17 votes,+91 7775074114 020 27126883,Bhosari,₹800,"North Indian, Chinese, Malwani",Casual Dining
https://www.zomato.com/pune/dream-knight-hadapsar,Dream Knight,1,3.4,54  votes,+91 8055272727 +91 9637272727,Hadapsar,"₹1,600","North Indian, Chinese","Casual Dining, Bar"
https://www.zomato.com/pune/kisa-veg-corner-hadapsar,Kisa Veg Corner,0,3.3,Based on 28 votes,+91 8408005624,Hadapsar,₹200,South Indian,Quick Bites
https://www.zomato.com/pune/auntys-paratha-house-vishrantwadi,Aunty's Paratha House,0,3.4,Based on 22 votes,+91 9834146755,Vishrantwadi,₹200,North Indian,Quick Bites
https://www.zomato.com/green-soul-kitchens,Green Soul Kitchens,0,2.9,Based on 7 votes,+91 9892608013 +91 9028608013,Karve Nagar,Not Present,North Indian,Delivery
https://www.zomato.com/pune/shree-abhishek-sinhgad-road,Shree Abhishek,0,2.5,57  votes,020 67524499 020 67524363,Sinhgad Road,₹600,"Chinese, North Indian, South Indian",Casual Dining
https://www.zomato.com/pune/authentic-food-corner-sinhgad-road,Authentic Food Corner,0,-,0,+91 9922298868,Sinhgad Road,₹250,Fast Food,Food Court
https://www.zomato.com/pune/grandmas-kitchen-kothrud,Grandma's Kitchen,0,3.2,17  votes,+91 8999358547,Kothrud,Not Present,"Street Food, Fast Food","Takeaway, Delivery"
https://www.zomato.com/pune/kabab-king-ravet,Kabab King,0,3.1,14  votes,080 47483981,Ravet,₹600,"Biryani, Italian, Chinese, Mughlai, Seafood, Beverages, Desserts",Quick Bites
https://www.zomato.com/pune/day-lite-bite-sinhgad-road,Day Lite Bite,0,3.5,141  votes,+91 8007509167,Sinhgad Road,₹400,"Fast Food, Chinese, Beverages",Quick Bites
https://www.zomato.com/pune/sweet-crumbs-viman-nagar,Sweet Crumbs,0,3.5,33  votes,+91 9764430428,Viman Nagar,₹500,"Desserts, Bakery",Bakery
https://www.zomato.com/pune/good-luck-chinese-kharadi,Good luck Chinese,0,-,0,+91 8605707900,Kharadi,₹350,Chinese,Food Court
https://www.zomato.com/pune/biryani-darbar-senapati-bapat-road,Biryani Darbar,0,3.0,35  votes,+91 7998317317,Senapati Bapat Road,₹400,"North Indian, Biryani, Fast Food, Chinese",Quick Bites
https://www.zomato.com/pune/hotel-purnbramha-pure-veg-pune-solapur-road,Hotel Purnbramha Pure Veg,0,-,0,+91 8668504232 +91 8805022164,Pune-Solapur Road,₹400,"South Indian, North Indian, Maharashtrian",Quick Bites
https://www.zomato.com/pune/the-pune-bistro-kothrud,The Pune Bistro,0,3.5,27  votes,+91 9403624044,Kothrud,₹400,Fast Food,Quick Bites
https://www.zomato.com/pune/bite-a-slice-wanowrie,Bite A Slice,0,-,0,+91 7276636999 +91 8149700191,Wanowrie,₹400,"Fast Food, Beverages",Quick Bites
https://www.zomato.com/pune/cafe-house-chat-corner-erandwane,Cafe House Chat Corner,0,3.3,Based on 10 votes,+91 9763815993 +91 9373781131,Erandwane,₹150,"Fast Food, Street Food",Quick Bites
https://www.zomato.com/pune/cafe-old-delhi-viman-nagar,Cafe Old Delhi,0,3.6,30  votes,+91 7011627087 +91 9871628593,Viman Nagar,₹450,North Indian,Quick Bites
https://www.zomato.com/pune/annapurna-kithchen-wadgaon-sheri,Annapurna Kithchen,0,3.4,16  votes,+91 9076313125,Wadgaon Sheri,Not Present,North Indian,"Takeaway, Delivery"
https://www.zomato.com/pune/club-shawarma-pimpri,Club Shawarma,0,3.3,24  votes,+91 9834964101 +91 7709308710,Pimpri,₹350,"Lebanese, Juices, Beverages",Quick Bites
https://www.zomato.com/pune/shubham-food-tiffin-services-chandan-nagar,Shubham Food & Tiffin Services,0,-,0,+91 7276792828 +91 9665618888,Chandan Nagar,Not Present,Maharashtrian,"Takeaway, Delivery"
https://www.zomato.com/pune/minimelts-kalyani-nagar,Minimelts,0,3.5,Based on 18 votes,+91 9619017825,Kalyani Nagar,₹250,Ice Cream,Dessert Parlor
https://www.zomato.com/pune/rupam-chikki-namkeens-lonavala,Rupam Chikki & Namkeens,0,-,0,0211 4272303 +91 9890810203,Lonavala,₹300,"Mithai, Street Food","Sweet Shop, Quick Bites"
https://www.zomato.com/pune/hotel-aamantran-1-chakan,Hotel Aamantran,0,-,0,+91 8983940988 +91 9850572025,Chakan,₹500,"North Indian, Chinese, South Indian, Malwani",Quick Bites
https://www.zomato.com/pune/parathawale-kothrud,Parathawale,0,3.5,29  votes,+91 7263947279,Kothrud,Not Present,North Indian,Delivery
https://www.zomato.com/pune/hotel-shree-vinayaka-pure-veg-pimple-gurav,Hotel Shree Vinayaka Pure Veg,0,3.1,Based on 6 votes,+91 7038850695,Pimple Gurav,₹200,North Indian,Quick Bites
